PlateLocHeight,PlateLocSide,called_strike_prob
-3.9,-2.7,0.00
-3.9,-2.8,0.00
-3.9,-2.9,0.00
-3.9,-3,0.00
-4,3,0.00
-4,2.9,0.00
-4,2.8,0.00
-4,2.7,0.00
-4,2.6,0.00
-4,2.5,0.00
-4,2.4,0.00
-4,2.3,0.00
-4,2.2,0.00
-4,2.1,0.00
-4,2,0.00
-4,1.9,0.00
-4,1.8,0.00
-4,1.7,0.00
-4,1.6,0.00
-4,1.5,0.00
-4,1.4,0.00
-4,1.3,0.00
-4,1.2,0.00
-4,1.1,0.00
-4,1,0.00
-4,0.9,0.00
-4,0.8,0.00
-4,0.7,0.00
-4,0.6,0.00
-4,0.5,0.00
-4,0.4,0.00
-4,0.3,0.00
-4,0.2,0.00
-4,0.1,0.00
-4,0,0.00
-4,-0.1,0.00
-4,-0.2,0.00
-4,-0.3,0.00
-4,-0.4,0.00
-4,-0.5,0.00
-4,-0.6,0.00
-4,-0.7,0.00
-4,-0.8,0.00
-4,-0.9,0.00
-4,-1,0.00
-4,-1.1,0.00
-4,-1.2,0.00
-4,-1.3,0.00
-4,-1.4,0.00
-4,-1.5,0.00
-4,-1.6,0.00
-4,-1.7,0.00
-4,-1.8,0.00
-4,-1.9,0.00
-4,-2,0.00
-4,-2.1,0.00
-4,-2.2,0.00
-4,-2.3,0.00
-4,-2.4,0.00
-4,-2.5,0.00
-4,-2.6,0.00
-4,-2.7,0.00
-4,-2.8,0.00
-4,-2.9,0.00
-4,-3,0.00
-4.1,-1.4,0.00
-4.1,3,0.00
-4.1,2.9,0.00
-4.1,2.8,0.00
-4.1,2.7,0.00
-4.1,2.6,0.00
-4.1,2.5,0.00
-4.1,2.4,0.00
-4.1,2.3,0.00
-4.1,2.2,0.00
-4.1,2.1,0.00
-4.1,2,0.00
-4.1,1.9,0.00
-4.1,1.8,0.00
-4.1,1.7,0.00
-4.1,1.6,0.00
-4.1,1.5,0.00
-4.1,1.4,0.00
-4.1,1.3,0.00
-4.1,1.2,0.00
-4.1,1.1,0.00
-4.1,1,0.00
-4.1,0.9,0.00
-4.1,0.8,0.00
-4.1,0.7,0.00
-4.1,0.6,0.00
-4.1,0.5,0.00
-4.1,0.4,0.00
-4.1,0.3,0.00
-4.1,0.2,0.00
-4.1,0.1,0.00
-4.1,0,0.00
-4.1,-0.1,0.00
-4.1,-0.2,0.00
-4.1,-0.3,0.00
-4.1,-0.4,0.00
-4.1,-0.5,0.00
-4.1,-0.6,0.00
-4.1,-0.7,0.00
-4.1,-0.8,0.00
-4.1,-0.9,0.00
-4.1,-1,0.00
-4.1,-1.1,0.00
-4.1,-1.2,0.00
-4.1,-1.3,0.00
-4.1,-1.5,0.00
-4.1,-1.6,0.00
-4.1,-1.7,0.00
-4.1,-1.8,0.00
-4.1,-1.9,0.00
-4.1,-2,0.00
-4.1,-2.1,0.00
-4.1,-2.2,0.00
-4.1,-2.3,0.00
-4.1,-2.4,0.00
-4.1,-2.5,0.00
-4.1,-2.6,0.00
-4.1,-2.7,0.00
-4.1,-2.8,0.00
-4.1,-2.9,0.00
-4.1,-3,0.00
-4.2,3,0.00
-4.2,2.9,0.00
-4.2,2.8,0.00
-4.2,2.7,0.00
-4.2,2.6,0.00
-4.2,2.5,0.00
-4.2,2.4,0.00
-4.2,2.3,0.00
-4.2,2.2,0.00
-4.2,2.1,0.00
-4.2,2,0.00
-4.2,1.9,0.00
-4.2,1.8,0.00
-4.2,1.7,0.00
-4.2,1.6,0.00
-4.2,1.5,0.00
-4.2,1.4,0.00
-4.2,1.3,0.00
-4.2,1.2,0.00
-4.2,1.1,0.00
-4.2,1,0.00
-4.2,0.9,0.00
-4.2,0.8,0.00
-4.2,0.7,0.00
-4.2,0.6,0.00
-4.2,0.5,0.00
-4.2,0.4,0.00
-4.2,0.3,0.00
-4.2,0.2,0.00
-4.2,0.1,0.00
-4.2,0,0.00
-4.2,-0.1,0.00
-4.2,-0.2,0.00
-4.2,-0.3,0.00
-4.2,-0.4,0.00
-4.2,-0.5,0.00
-4.2,-0.6,0.00
-4.2,-0.7,0.00
-4.2,-0.8,0.00
-4.2,-0.9,0.00
-4.2,-1,0.00
-4.2,-1.1,0.00
-4.2,-1.2,0.00
-4.2,-1.3,0.00
-4.2,-1.4,0.00
-4.2,-1.5,0.00
-4.2,-1.6,0.00
-4.2,-1.7,0.00
-4.2,-1.8,0.00
-4.2,-1.9,0.00
-4.2,-2,0.00
-4.2,-2.1,0.00
-4.2,-2.2,0.00
-4.2,-2.3,0.00
-4.2,-2.4,0.00
-4.2,-2.5,0.00
-4.2,-2.6,0.00
-4.2,-2.7,0.00
-4.2,-2.8,0.00
-4.2,-2.9,0.00
-4.2,-3,0.00
-4.4,-1.7,0.00
